train_loss,train_acc,val_loss,val_acc
0.22032304171720513,65.38015395971739,0.021912884035458168,66.06916912695065
0.01805116195209726,80.66540124433196,0.013469838145344208,66.63854913538592
0.013463471734524715,79.50015817779183,0.010495318097659946,95.7612821594264
0.010001714587598092,91.30549404196984,0.019413532962013657,82.83424715309995
0.01372089797806509,87.70958557418538,0.014532600712245767,96.05651623787432
0.010856010804651697,91.46894442686913,0.01661897918176218,98.544917756221
0.004669868970448673,93.35653274280291,0.014952434115200882,98.94559257697175
0.020321360144736858,91.70621111462617,0.017428813233273104,93.54702657106706
0.007508614034321777,92.4496467362649,0.023565488836029543,98.75579924082666
0.004544811165908835,92.2703785721818,0.02458295812181133,99.21973850695909
0.005492003373690976,92.67109564483813,0.02499645522776215,97.89118515394348
0.006675176288196416,96.27227670568385,0.01701546877990116,98.1864192323914
0.004707664441764068,96.00337445955921,0.020002473409821746,99.0932096161957
0.008325104014998967,94.62195507750712,0.026308207360117148,99.24082665541965
0.004491955307873532,97.83296425181905,0.02765501895622844,99.53606073386757
0.0038652178221736935,98.64494358325425,0.026470897700485444,98.62927035006327
0.007009300078457288,96.69935674364652,0.020675336146573395,99.5782370307887
0.003949814124005322,98.51312875672255,0.012603894636057638,99.8734711092366
0.0021695673495044916,98.344405778762,0.023638154273574973,99.89455925769717
0.0008624051687187611,99.34619846040283,0.0241092061906005,99.8734711092366
0.0013713412605359464,99.13002214489086,0.023279496973460722,99.85238296077604
0.0046461330951351205,98.17568280080144,0.01566150473586709,99.8734711092366
0.0014092491608589442,98.10186649794369,0.01817089453181168,99.85238296077604
0.001007097409322254,99.2354740061162,0.02109376914387115,99.83129481231548
0.0021094838902992598,99.09311399346198,0.028084769892787954,99.74694221847322
0.00429912802476058,98.47094801223241,0.028732255173766888,99.8734711092366
0.004757672956211532,98.49731097753876,0.02177720933560219,99.029945170814
0.0019210529193880899,99.29874512285141,0.025276688504048305,99.8734711092366
0.002569272122073462,99.25129178530001,0.030485580635894804,99.95782370307887
0.0018656807752602687,98.89275545713382,0.026836154905040797,99.97891185153944
